2024-09-08 11:40:47,CZK,22.56
2024-09-08 12:01:38,EUR,0.9013
2024-09-21 15:39:55,EUR,0.896
2024-09-21 16:14:24,CZK,22.4662
2024-10-05 18:08:29,EUR,0.9102
2024-10-06 16:55:46,CZK,23.0224
2024-10-13 14:35:56,EUR,0.9143
2025-05-02 11:52:11,CZK,22.0533
2025-05-03 14:58:01,CZK,21.9915
2025-05-04 15:54:09,EUR,0.8837
2025-05-11 11:18:42,CZK,22.1505
2025-05-18 17:43:33,EUR,0.8953
2025-05-18 18:13:01,CZK,22.2845
2025-05-24 15:25:31,CZK,21.9428
2025-05-24 15:42:11,DKK,6.5745
